antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Card1=15885', 'Hour=Hour_18_23'})",frozenset({'ProductCD=C'}),0.0051,0.1013,0.0051,1.0,9.871668311944719,1.0,0.004583370000000001,inf,0.903306865011559,0.050345508390918066,1.0,0.5251727541954591
"frozenset({'Card1=15885', 'Email=hotmail.com', 'isFraud=0'})",frozenset({'ProductCD=C'}),0.0064,0.1013,0.0064,1.0,9.871668311944719,1.0,0.00575168,inf,0.904488727858293,0.0631786771964462,1.0,0.5315893385982231
"frozenset({'Card1=15885', 'Hour=Hour_0_5', 'isFraud=0'})",frozenset({'ProductCD=C'}),0.00585,0.1013,0.00585,1.0,9.871668311944719,1.0,0.005257395,inf,0.9039883317406829,0.057749259624876606,1.0,0.5288746298124383
frozenset({'Card1=3154'}),frozenset({'ProductCD=C'}),0.0065,0.1013,0.0065,1.0,9.871668311944719,1.0,0.00584155,inf,0.9045797684952189,0.06416584402764067,1.0,0.5320829220138203
"frozenset({'Card1=15885', 'isFraud=0'})",frozenset({'ProductCD=C'}),0.01405,0.1013,0.01405,1.0,9.871668311944719,1.0,0.012626735,inf,0.9115066686951672,0.1386969397828233,1.0,0.5693484698914116
"frozenset({'Card1=15885', 'Hour=Hour_0_5'})",frozenset({'ProductCD=C'}),0.00595,0.1013,0.00595,1.0,9.871668311944719,1.0,0.005347265,inf,0.9040792716664152,0.05873642645607108,1.0,0.5293682132280355
"frozenset({'Card1=15885', 'DeviceType=mobile'})",frozenset({'ProductCD=C'}),0.0056,0.1013,0.0056,1.0,9.871668311944719,1.0,0.00503272,inf,0.9037610619469028,0.055281342546890426,1.0,0.5276406712734452
"frozenset({'Card1=15885', 'DeviceType=desktop', 'isFraud=0'})",frozenset({'ProductCD=C'}),0.00635,0.1013,0.00635,1.0,9.871668311944719,1.0,0.005706745,inf,0.9044432144115131,0.06268509378084897,1.0,0.5313425468904245
frozenset({'Card1=15885'}),frozenset({'ProductCD=C'}),0.0144,0.1013,0.0144,1.0,9.871668311944719,1.0,0.01294128,inf,0.9118303571428571,0.14215202369200394,1.0,0.571076011846002
"frozenset({'Card1=card1_other', 'DeviceType=desktop', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'Email=missing', 'isFraud=0'})",0.0169,0.0702,0.0117,0.6923076923076924,9.861932938856018,1.0,0.010513620000000001,3.0218500000000006,0.914047401078222,0.15517241379310345,0.6690768899846121,0.4294871794871795
"frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'Hour=Hour_12_17'})","frozenset({'ProductCD=R', 'isFraud=0'})",0.01685,0.06655,0.011,0.6528189910979227,9.809451406430094,1.0,0.0098786325,2.688655128205127,0.913449117632101,0.15193370165745854,0.6280668392500109,0.4090541236481349
"frozenset({'Card1=card1_other', 'DeviceType=desktop', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'Email=missing'})",0.0169,0.0718,0.0118,0.6982248520710059,9.724580112409553,1.0,0.01058658,3.0758,0.9125905773676833,0.15344603381014305,0.6748813316860655,0.43128512798536367
"frozenset({'Card1=card1_other', 'DeviceType=desktop', 'isFraud=0', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'Email=missing'})",0.0168,0.0718,0.0117,0.6964285714285715,9.699562276163949,1.0,0.010493760000000001,3.0576000000000008,0.9122279944086291,0.15214564369310796,0.6729461015175302,0.4296906088340629
"frozenset({'DeviceType=desktop', 'Card1=card1_other', 'Amt=Amt_High', 'Hour=Hour_18_23', 'isFraud=0'})",frozenset({'ProductCD=R'}),0.016,0.0681,0.01055,0.659375,9.682452276064613,1.0,0.0094604,2.7358532110091747,0.9113011983200401,0.14343983684568323,0.634483313660264,0.4071471182085169
"frozenset({'Amt=Amt_High', 'Hour=Hour_18_23', 'DeviceType=desktop', 'isFraud=0'})",frozenset({'ProductCD=R'}),0.0201,0.0681,0.01325,0.6592039800995024,9.679940970624118,1.0,0.01188119,2.7344802919708022,0.9150868301925302,0.17678452301534356,0.6342997962222368,0.42688539680452364
"frozenset({'Hour=Hour_12_17', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'Email=missing', 'isFraud=0'})",0.00965,0.0702,0.00655,0.6787564766839378,9.668895679258373,1.0,0.005872570000000001,2.8943774193548384,0.9053118316949402,0.08935879945429741,0.6545025561238307,0.38603065999439057
"frozenset({'Card1=card1_other', 'Hour=Hour_18_23', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'isFraud=0'})",0.02315,0.0473,0.01055,0.4557235421166307,9.634747190626442,1.0,0.009455005,1.7503972222222222,0.9174479241842008,0.17612687813021705,0.42870110435250414,0.3393839697898164
"frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'Hour=Hour_12_17'})",frozenset({'ProductCD=R'}),0.01685,0.0681,0.01105,0.655786350148368,9.629755508786609,1.0,0.009902515,2.707330172413793,0.9115142181965209,0.1495263870094723,0.6306324178005881,0.40902386523571116
"frozenset({'Hour=Hour_12_17', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",0.0234,0.04915,0.01105,0.47222222222222227,9.607776647451114,1.0,0.009899890000000001,1.8016105263157898,0.9173844430256232,0.1796747967479675,0.44494107611318534,0.3485220978862892
"frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'isFraud=0'})","frozenset({'Card1=card1_other', 'ProductCD=R'})",0.0473,0.05205,0.02365,0.5,9.606147934678194,1.0,0.021188035,1.8959,0.9403799727091425,0.3124174372523118,0.47254602035972365,0.4771853986551393
"frozenset({'Card1=card1_other', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'isFraud=0'})",0.05205,0.0473,0.02365,0.45437079731027863,9.606147934678194,1.0,0.021188035,1.7460575704225354,0.9450920407194473,0.3124174372523118,0.4272811979744711,0.4771853986551393
"frozenset({'isFraud=0', 'Hour=Hour_12_17', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",0.0233,0.04915,0.011,0.47210300429184543,9.60535105375067,1.0,0.009854805,1.8012036585365854,0.9172636056479611,0.17900732302685107,0.44481569573733554,0.34795384192211803
"frozenset({'Hour=Hour_12_17', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'Email=missing'})",0.00965,0.0718,0.00665,0.6891191709844559,9.597760041566238,1.0,0.00595713,2.985709999999999,0.9045378124464997,0.08890374331550802,0.6650712895760137,0.39086877769278505
"frozenset({'Amt=Amt_High', 'Card1=card1_other', 'DeviceType=desktop', 'isFraud=0'})",frozenset({'ProductCD=R'}),0.03635,0.0681,0.02365,0.6506189821182944,9.553876389402268,1.0,0.021174565,2.6672885826771653,0.9291033507753126,0.2926980198019803,0.6250874365471557,0.4989511944365334
"frozenset({'isFraud=0', 'Hour=Hour_12_17', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'Email=missing'})",0.00955,0.0718,0.00655,0.6858638743455499,9.55242164826671,1.0,0.00586431,2.9547700000000012,0.9039471995727132,0.0875668449197861,0.6615641826605795,0.38854475054324844
"frozenset({'Amt=Amt_High', 'Hour=Hour_18_23', 'DeviceType=desktop'})","frozenset({'ProductCD=R', 'isFraud=0'})",0.0209,0.06655,0.01325,0.6339712918660287,9.526240298512828,1.0,0.011859105,2.550209803921569,0.9141321544814934,0.17857142857142855,0.607875399717209,0.4165348570524734
"frozenset({'Amt=Amt_High', 'Card1=card1_other', 'DeviceType=desktop', 'Hour=Hour_18_23'})","frozenset({'ProductCD=R', 'isFraud=0'})",0.0167,0.06655,0.01055,0.6317365269461078,9.492660059295385,1.0,0.009438615000000001,2.5347341463414637,0.909849944306892,0.14511691884456673,0.605481307993045,0.3951319749681704
"frozenset({'Card1=card1_other', 'Hour=Hour_18_23', 'ProductCD=R', 'isFraud=0'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",0.02265,0.04915,0.01055,0.46578366445916114,9.4767785240928,1.0,0.009436752500000001,1.779896900826446,0.9152083797540356,0.17224489795918368,0.4381697054836843,0.34021634901493153
"frozenset({'DeviceType=desktop', 'ProductCD=S'})","frozenset({'Card1=card1_other', 'Amt=Amt_Low', 'Email=missing', 'isFraud=0'})",0.0225,0.055,0.0117,0.52,9.454545454545455,1.0,0.0104625,1.96875,0.9148140861695848,0.1778115501519757,0.4920634920634921,0.3663636363636364
"frozenset({'Amt=Amt_High', 'Card1=card1_other', 'DeviceType=desktop', 'Hour=Hour_18_23'})",frozenset({'ProductCD=R'}),0.0167,0.0681,0.01075,0.6437125748502993,9.452460717331856,1.0,0.00961273,2.615584873949579,0.9093943271234264,0.14517218095881163,0.6176763331369239,0.40078433441487066
"frozenset({'Amt=Amt_High', 'Hour=Hour_18_23', 'DeviceType=desktop'})",frozenset({'ProductCD=R'}),0.0209,0.0681,0.01345,0.6435406698564594,9.449936414925983,1.0,0.01202671,2.6143234899328864,0.9132664509816503,0.17802779616148248,0.6174918659260215,0.4205221704642062
"frozenset({'Card1=card1_other', 'Hour=Hour_18_23', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",0.02315,0.04915,0.01075,0.4643628509719222,9.44787082343687,1.0,0.0096121775,1.7751756048387095,0.9153463136731617,0.1746547522339561,0.4366754493052765,0.3415405302672429
frozenset({'Card1=15885'}),"frozenset({'ProductCD=C', 'DeviceType=desktop', 'isFraud=0'})",0.0144,0.04675,0.00635,0.4409722222222222,9.432560903149138,1.0,0.0056768,1.7051925465838509,0.9070457101953165,0.11587591240875914,0.4135559635166244,0.2884005496137849
"frozenset({'Card1=card1_other', 'ProductCD=R', 'isFraud=0'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",0.05105,0.04915,0.02365,0.46327130264446625,9.42566231219667,1.0,0.0211408925,1.7715654197080293,0.9419955315026612,0.3089483997387329,0.43552747819789267,0.47222568184105307
"frozenset({'Amt=Amt_High', 'DeviceType=desktop'})","frozenset({'Card1=card1_other', 'ProductCD=R', 'isFraud=0'})",0.04915,0.05105,0.02365,0.4811800610376399,9.425662312196668,1.0,0.0211408925,1.8290546078431371,0.9401132246089818,0.3089483997387329,0.45326946734563456,0.47222568184105307
"frozenset({'Amt=Amt_High', 'DeviceType=desktop'})","frozenset({'Card1=card1_other', 'ProductCD=R'})",0.04915,0.05205,0.024,0.4883011190233978,9.381385572015327,1.0,0.0214417425,1.8525543737574552,0.9395866198664352,0.3108808290155441,0.46020477770283014,0.47469810994397554
"frozenset({'Card1=card1_other', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",0.05205,0.04915,0.024,0.46109510086455335,9.381385572015327,1.0,0.0214417425,1.7644114973262035,0.9424610343372541,0.3108808290155441,0.4332387872582988,0.47469810994397554
"frozenset({'DeviceType=desktop', 'Hour=Hour_12_17', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'Email=missing', 'isFraud=0'})",0.00805,0.0702,0.0053,0.6583850931677019,9.378705030878944,1.0,0.00473489,2.721778181818182,0.9006255070297023,0.0726525017135024,0.6325931309611764,0.3669418343331387
"frozenset({'Amt=Amt_High', 'Card1=card1_other', 'DeviceType=desktop'})","frozenset({'ProductCD=R', 'isFraud=0'})",0.0379,0.06655,0.02365,0.6240105540897097,9.37656730412787,1.0,0.021127755,2.4826494736842104,0.9285429402252341,0.29269801980198024,0.5972045145318011,0.489691227458078
"frozenset({'DeviceType=desktop', 'ProductCD=S'})","frozenset({'Card1=card1_other', 'Amt=Amt_Low', 'Email=missing'})",0.0225,0.05635,0.0118,0.5244444444444445,9.30691117026521,1.0,0.010532125,1.9843107476635515,0.9130976635311457,0.17598806860551827,0.4960466745556557,0.3669249728877058
"frozenset({'Amt=Amt_High', 'Card1=card1_other', 'DeviceType=desktop'})",frozenset({'ProductCD=R'}),0.0379,0.0681,0.024,0.6332453825857519,9.298757453535272,1.0,0.021419010000000002,2.540935971223021,0.9276153726223886,0.29268292682926833,0.6064442349884666,0.49283414503736933
"frozenset({'isFraud=0', 'DeviceType=desktop', 'ProductCD=S'})","frozenset({'Card1=card1_other', 'Amt=Amt_Low', 'Email=missing'})",0.0224,0.05635,0.0117,0.5223214285714286,9.269235644568388,1.0,0.01043776,1.9754915887850468,0.9125575279421433,0.174496644295302,0.4937968829242077,0.3649761535048802
frozenset({'ProductCD=R'}),"frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'isFraud=0'})",0.0681,0.0473,0.02985,0.4383259911894274,9.266934274617915,1.0,0.026628870000000002,1.6961796078431375,0.95728023096489,0.3489187609585038,0.4104397934181037,0.5347021076454537
"frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'isFraud=0'})",frozenset({'ProductCD=R'}),0.0473,0.0681,0.02985,0.63107822410148,9.266934274617915,1.0,0.026628870000000002,2.526009742120344,0.9363802322201963,0.3489187609585038,0.6041187081247774,0.5347021076454537
"frozenset({'Hour=Hour_18_23', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'isFraud=0'})",0.03025,0.0473,0.01325,0.4380165289256198,9.260391732042702,1.0,0.011819175,1.6952455882352941,0.9198383166250784,0.2060653188180404,0.41011496685800336,0.3590716894099558
"frozenset({'Email=anonymous.com', 'Card1=card1_other', 'DeviceType=desktop', 'Hour=Hour_12_17'})","frozenset({'ProductCD=R', 'isFraud=0'})",0.01055,0.06655,0.00645,0.6113744075829384,9.186692826189908,1.0,0.0057478975,2.401926219512195,0.9006487434683977,0.09129511677282377,0.5836674782612228,0.35414700844962094
"frozenset({'DeviceType=desktop', 'Hour=Hour_12_17', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'Email=missing'})",0.00805,0.0718,0.0053,0.6583850931677019,9.169708818491669,1.0,0.0047220100000000004,2.717094545454546,0.8981755965712667,0.07109322602280348,0.631959807334305,0.3661006245782799
"frozenset({'isFraud=0', 'DeviceType=desktop', 'Hour=Hour_12_17', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'Email=missing'})",0.00805,0.0718,0.0053,0.6583850931677019,9.169708818491669,1.0,0.0047220100000000004,2.717094545454546,0.8981755965712667,0.07109322602280348,0.631959807334305,0.3661006245782799
"frozenset({'Hour=Hour_18_23', 'ProductCD=R', 'isFraud=0'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",0.0295,0.04915,0.01325,0.4491525423728814,9.138403710536753,1.0,0.011800075,1.7261584615384615,0.9176421412809969,0.20259938837920488,0.42067891084070186,0.3593677259168578
"frozenset({'ProductCD=R', 'isFraud=0'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",0.06655,0.04915,0.02985,0.44853493613824197,9.125837968224658,1.0,0.0265790675,1.7242252724795644,0.9539032854202628,0.347699475829936,0.42002938017378344,0.5279297264617965
"frozenset({'Amt=Amt_High', 'DeviceType=desktop'})","frozenset({'ProductCD=R', 'isFraud=0'})",0.04915,0.06655,0.02985,0.607324516785351,9.125837968224658,1.0,0.0265790675,2.3771537564766843,0.936447412079239,0.347699475829936,0.57932885187782,0.5279297264617965
"frozenset({'Hour=Hour_18_23', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",0.03025,0.04915,0.01345,0.4446280991735537,9.046349932320524,1.0,0.0119632125,1.7120959821428572,0.917203586943709,0.2039423805913571,0.4159205964910908,0.35914009231312477
"frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",frozenset({'ProductCD=R'}),0.04915,0.0681,0.03025,0.6154628687690743,9.03763390262958,1.0,0.026902885,2.4234330687830687,0.9353226799683798,0.34770114942528735,0.5873622371167232,0.5298312875416591
frozenset({'ProductCD=R'}),"frozenset({'Amt=Amt_High', 'DeviceType=desktop'})",0.0681,0.04915,0.03025,0.44419970631424377,9.037633902629578,1.0,0.026902885,1.7107763540290621,0.95434227948056,0.34770114942528735,0.4154700597510057,0.5298312875416591
"frozenset({'Email=anonymous.com', 'Card1=card1_other', 'DeviceType=desktop', 'Hour=Hour_12_17'})",frozenset({'ProductCD=R'}),0.01055,0.0681,0.00645,0.6113744075829384,8.977597761864,1.0,0.005731545,2.3979378048780484,0.8980864398473665,0.08933518005540166,0.5829750054543817,0.35304403198530176
"frozenset({'DeviceType=desktop', 'Email=anonymous.com', 'Card1=card1_other', 'Hour=Hour_12_17', 'isFraud=0'})",frozenset({'ProductCD=R'}),0.01055,0.0681,0.00645,0.6113744075829384,8.977597761864,1.0,0.005731545,2.3979378048780484,0.8980864398473665,0.08933518005540166,0.5829750054543817,0.35304403198530176
"frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'Email=gmail.com', 'isFraud=0'})",frozenset({'ProductCD=R'}),0.01165,0.0681,0.00705,0.6051502145922746,8.886199920591404,1.0,0.006256635,2.36013804347826,0.8979268047218177,0.09697386519944981,0.5762959701601832,0.35433722183358224
frozenset({'Card1=15885'}),"frozenset({'ProductCD=C', 'DeviceType=desktop'})",0.0144,0.0524,0.0067,0.4652777777777778,8.879346904156064,1.0,0.00594544,1.772135064935065,0.9003440589261483,0.11148086522462562,0.4357089254725388,0.29657018659881257
"frozenset({'Email=anonymous.com', 'Card1=card1_other', 'Amt=Amt_High', 'Hour=Hour_18_23'})","frozenset({'DeviceType=desktop', 'ProductCD=R'})",0.01155,0.04915,0.005,0.43290043290043295,8.80774024212478,1.0,0.0044323175000000005,1.6766896946564884,0.8968217916940665,0.08976660682226212,0.4035867201981732,0.2673149163484871
"frozenset({'Email=anonymous.com', 'Hour=Hour_18_23', 'Amt=Amt_High', 'isFraud=0'})","frozenset({'DeviceType=desktop', 'ProductCD=R'})",0.01385,0.04915,0.00595,0.42960288808664265,8.740648791182963,1.0,0.005269272500000001,1.6669965189873421,0.8980297285471002,0.10429447852760736,0.4001187233387419,0.27533043692226333
"frozenset({'Email=anonymous.com', 'Hour=Hour_18_23', 'Amt=Amt_High'})","frozenset({'DeviceType=desktop', 'ProductCD=R'})",0.014,0.04915,0.006,0.42857142857142855,8.719662839703531,1.0,0.0053119000000000005,1.6639875,0.8978870858688304,0.10498687664041995,0.3990339470699149,0.275323354163639
"frozenset({'Email=anonymous.com', 'Hour=Hour_18_23', 'Amt=Amt_High'})","frozenset({'DeviceType=desktop', 'ProductCD=R', 'isFraud=0'})",0.014,0.04875,0.00595,0.42500000000000004,8.717948717948719,1.0,0.0052675000000000005,1.6543478260869566,0.897864216680587,0.10475352112676056,0.3955321944809461,0.27352564102564103
"frozenset({'Email=anonymous.com', 'DeviceType=desktop', 'Hour=Hour_12_17'})","frozenset({'ProductCD=R', 'isFraud=0'})",0.01245,0.06655,0.0072,0.5783132530120482,8.689906130909815,1.0,0.006371452499999999,2.21361,0.8960801562790068,0.10027855153203342,0.5482492399293462,0.3432512921709377
"frozenset({'Card1=15885', 'isFraud=0'})","frozenset({'ProductCD=C', 'DeviceType=desktop'})",0.01405,0.0524,0.00635,0.45195729537366547,8.625139224688272,1.0,0.00561378,1.7290623376623375,0.8966578858153912,0.10565723793677202,0.4216518524416056,0.2865702507402679
"frozenset({'Email=anonymous.com', 'Card1=card1_other', 'Amt=Amt_High'})","frozenset({'DeviceType=desktop', 'ProductCD=R', 'isFraud=0'})",0.02515,0.04875,0.0105,0.4174950298210736,8.56400061171433,1.0,0.009273937500000001,1.633033276450512,0.9060185083419429,0.165615141955836,0.3876426069078303,0.31643982260284453
"frozenset({'Email=anonymous.com', 'Card1=card1_other', 'Amt=Amt_High', 'isFraud=0'})","frozenset({'DeviceType=desktop', 'ProductCD=R'})",0.025,0.04915,0.0105,0.42,8.54526958290946,1.0,0.00927125,1.6393965517241378,0.9056166056166056,0.1649646504320503,0.3900194562759636,0.3168158697863683
"frozenset({'Email=hotmail.com', 'DeviceType=mobile'})","frozenset({'ProductCD=C', 'Amt=Amt_Low', 'isFraud=0'})",0.01825,0.06065,0.00945,0.5178082191780822,8.537645823216524,1.0,0.0083431375,1.9480838068181818,0.8992836191715743,0.13606911447084233,0.4866750616682623,0.33681012772589186
"frozenset({'Email=anonymous.com', 'Card1=card1_other', 'Amt=Amt_High'})","frozenset({'DeviceType=desktop', 'ProductCD=R'})",0.02515,0.04915,0.01055,0.4194831013916501,8.534752825872841,1.0,0.009313877500000001,1.6379368150684932,0.9056080325397006,0.16549019607843138,0.3894758388722197,0.31706606748117605
"frozenset({'DeviceType=desktop', 'isFraud=1'})","frozenset({'Card1=card1_other', 'ProductCD=C'})",0.0074,0.0792,0.005,0.6756756756756757,8.53125853125853,1.0,0.00441392,2.839133333333333,0.8893653032440055,0.061274509803921566,0.6477798389179796,0.3694034944034944
"frozenset({'Email=hotmail.com', 'DeviceType=mobile', 'isFraud=0'})","frozenset({'ProductCD=C', 'Amt=Amt_Low'})",0.0168,0.0662,0.00945,0.5625,8.496978851963746,1.0,0.008337840000000001,2.1344,0.8973872163457194,0.12848402447314752,0.5314842578710645,0.3526246223564955
"frozenset({'Email=anonymous.com', 'DeviceType=desktop', 'Hour=Hour_12_17', 'isFraud=0'})",frozenset({'ProductCD=R'}),0.01245,0.0681,0.0072,0.5783132530120482,8.49211825274667,1.0,0.006352155,2.2099342857142856,0.8933661586755101,0.09815950920245399,0.5474978570791376,0.3420200626293721
"frozenset({'Email=anonymous.com', 'DeviceType=desktop', 'Hour=Hour_12_17'})",frozenset({'ProductCD=R'}),0.01245,0.0681,0.0072,0.5783132530120482,8.49211825274667,1.0,0.006352155,2.2099342857142856,0.8933661586755101,0.09815950920245399,0.5474978570791376,0.3420200626293721
"frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'Email=gmail.com'})",frozenset({'ProductCD=R'}),0.01275,0.0681,0.00735,0.5764705882352942,8.465060032823704,1.0,0.006481725,2.2003194444444447,0.8932563656001777,0.1,0.545520536790744,0.34220005182689817
"frozenset({'Amt=Amt_High', 'Card1=card1_other', 'DeviceType=desktop', 'Email=gmail.com'})",frozenset({'ProductCD=R'}),0.00895,0.0681,0.00515,0.5754189944134078,8.449618126481761,1.0,0.004540505,2.1948697368421053,0.8896134971098124,0.07162726008344925,0.5443920961620429,0.3255215383227098
"frozenset({'Email=anonymous.com', 'DeviceType=desktop'})","frozenset({'Card1=card1_other', 'ProductCD=R', 'isFraud=0'})",0.03425,0.05105,0.0147,0.42919708029197073,8.407386489558682,1.0,0.012951537499999999,1.6624827365728896,0.9123033629708678,0.20821529745042494,0.39848999451179806,0.3585750337796778
"frozenset({'Email=anonymous.com', 'Hour=Hour_18_23', 'DeviceType=desktop'})","frozenset({'Card1=card1_other', 'ProductCD=R', 'isFraud=0'})",0.0155,0.05105,0.0066,0.4258064516129032,8.340968689772835,1.0,0.005808725,1.6526657303370784,0.8939663265463164,0.11009174311926606,0.3949169625511389,0.27754573315219105
"frozenset({'Email=anonymous.com', 'DeviceType=desktop', 'isFraud=0'})","frozenset({'Card1=card1_other', 'ProductCD=R'})",0.03395,0.05205,0.0147,0.43298969072164945,8.318726046525446,1.0,0.0129329025,1.6718390909090908,0.9107078160698574,0.20617110799438992,0.4018563117481402,0.3577052200005942
"frozenset({'Amt=Amt_High', 'DeviceType=desktop', 'Email=gmail.com'})","frozenset({'ProductCD=R', 'isFraud=0'})",0.01275,0.06655,0.00705,0.5529411764705883,8.308657798205685,1.0,0.0062014875,2.087980263157895,0.8910039169625491,0.09757785467128029,0.5210682698276161,0.32943828169885536
"frozenset({'Amt=Amt_High', 'DeviceType=mobile', 'isFraud=0'})",frozenset({'ProductCD=R'}),0.0152,0.0681,0.0086,0.5657894736842105,8.30821547260221,1.0,0.00756488,2.1461939393939393,0.8932140630608505,0.11512717536813923,0.534058883661563,0.34603717443388204
"frozenset({'Email=anonymous.com', 'Hour=Hour_18_23', 'DeviceType=desktop', 'isFraud=0'})","frozenset({'Card1=card1_other', 'ProductCD=R'})",0.0153,0.05205,0.0066,0.43137254901960786,8.287657041683149,1.0,0.005803635,1.6670844827586206,0.8930015602352354,0.10864197530864199,0.400150376095372,0.27908685087868
"frozenset({'Email=hotmail.com', 'DeviceType=mobile'})","frozenset({'ProductCD=C', 'Amt=Amt_Low'})",0.01825,0.0662,0.01,0.5479452054794521,8.277117907544595,1.0,0.00879185,2.065678787878788,0.8955283931754521,0.1343183344526528,0.5158976284851705,0.34950130364607046
"frozenset({'Email=anonymous.com', 'DeviceType=desktop'})","frozenset({'Card1=card1_other', 'ProductCD=R'})",0.03425,0.05205,0.01475,0.43065693430656926,8.273908440087785,1.0,0.012967287499999999,1.6649891025641022,0.9103164748570751,0.20614954577218728,0.3993954684388093,0.357019149189788
"frozenset({'Email=anonymous.com', 'Hour=Hour_18_23', 'DeviceType=desktop'})","frozenset({'Card1=card1_other', 'ProductCD=R'})",0.0155,0.05205,0.00665,0.4290322580645161,8.242694679433548,1.0,0.005843225,1.6602514124293783,0.8925144247108374,0.10919540229885058,0.39768158453981345,0.27839701279786805
"frozenset({'Amt=Amt_High', 'Card1=card1_other', 'DeviceType=mobile', 'isFraud=0'})",frozenset({'ProductCD=R'}),0.01145,0.0681,0.0064,0.5589519650655022,8.207811528127786,1.0,0.005620255,2.1129217821782174,0.8883362943199635,0.08749145591250855,0.5267217137734759,0.3264657035312827
"frozenset({'Email=anonymous.com', 'Amt=Amt_High', 'isFraud=0'})","frozenset({'DeviceType=desktop', 'ProductCD=R'})",0.0304,0.04915,0.01225,0.4029605263157895,8.198586496760722,1.0,0.010755840000000001,1.59260826446281,0.9055566781167913,0.18202080237741458,0.37209920209895303,0.3260987779086577
"frozenset({'Amt=Amt_Low', 'DeviceType=mobile', 'Email=hotmail.com'})","frozenset({'ProductCD=C', 'isFraud=0'})",0.0127,0.09095,0.00945,0.7440944881889764,8.18135775908715,1.0,0.008294935,3.5522876923076927,0.8890619867020152,0.10031847133757961,0.7184912691149842,0.4239988658646916
"frozenset({'Hour=Hour_0_5', 'DeviceType=desktop', 'Email=hotmail.com'})","frozenset({'Card1=card1_other', 'ProductCD=C', 'isFraud=0'})",0.01045,0.0696,0.00595,0.5693779904306221,8.180718253313536,1.0,0.00522268,2.160595555555556,0.8870308165709818,0.08029689608636978,0.5371646500759051,0.32743324808887425
"frozenset({'Amt=Amt_High', 'Email=anonymous.com'})","frozenset({'DeviceType=desktop', 'ProductCD=R'})",0.0307,0.04915,0.0123,0.4006514657980456,8.151606628647928,1.0,0.010791095,1.586472554347826,0.9051117267594836,0.18208734270910437,0.3696707848746339,0.3254528946487685
"frozenset({'Email=anonymous.com', 'Card1=card1_other', 'DeviceType=desktop', 'Hour=Hour_18_23'})","frozenset({'ProductCD=R', 'isFraud=0'})",0.0122,0.06655,0.0066,0.540983606557377,8.128979813033464,1.0,0.00578809,2.0335875,0.8878146723358304,0.09147609147609147,0.5082581890378456,0.3200785801381926
"frozenset({'Amt=Amt_High', 'DeviceType=mobile', 'isFraud=0'})","frozenset({'Card1=card1_other', 'ProductCD=R'})",0.0152,0.05205,0.0064,0.4210526315789474,8.089387734465848,1.0,0.00560884,1.6373681818181818,0.8899078493095045,0.10517666392769105,0.3892638130481011,0.2720056625714141
"frozenset({'Hour=Hour_0_5', 'DeviceType=desktop', 'Email=hotmail.com'})","frozenset({'ProductCD=C', 'isFraud=0'})",0.01045,0.09095,0.00765,0.7320574162679426,8.04900952466127,1.0,0.0066995725,3.392704464285715,0.8850094599677744,0.08159999999999999,0.7052498941399732,0.40808478290032646
"frozenset({'DeviceType=desktop', 'Email=anonymous.com', 'Card1=card1_other', 'Hour=Hour_18_23', 'isFraud=0'})",frozenset({'ProductCD=R'}),0.01205,0.0681,0.0066,0.5477178423236515,8.042846436470654,1.0,0.005779395,2.0604394495412843,0.886346383006133,0.08973487423521413,0.514666640544749,0.3223170709415614
